Actual,Predicted
0.07300293,0.06745315319643924
0.09376729,0.0464807387969112
0.04041696,0.05130869688937219
-3.12e-05,-0.029643592019943488
-1.12e-05,-0.011338050222274604
0.05427978,0.0644409375897447
0.04569846,0.056117327799075245
0.000161151,-0.012100272415112745
0.08499054,0.08799467178072726
-1.77e-05,-0.06698585101677373
-1e-05,0.008774891929161699
0.000650722,0.009966270238433744
0.09173287,0.08375699069347667
0.02873155,0.03354128385879021
0.05461172,0.05052347120719175
-0.000347734,0.031527243424212134
0.4127098,0.12334380927102988
-1.02e-05,-0.022077505031613653
-9.88e-05,-0.03428593299916624
0.08484705,0.08930424270447432
0.000665408,0.020051629097126628
7.508232e-05,0.06687472035365884
0.006228141,0.07325584390767728
0.08417733,0.0881809183386806
0.8032364,1.3263036590028938
0.5571411,1.2779661558036093
0.067113,0.08632730383628401
0.04723661,0.06537685582671628
-3.94e-05,0.026921841397959473
0.03775897,0.09433202410690861
0.04783129,0.04598029169761647
1.375196,1.2766143326218637
-3.85e-05,-0.042564151939674555
0.08178464,0.09848861366135211
0.07265735,0.09416872370968299
0.1210314,0.0904352976992574
0.07850038,0.056851715211836504
0.0496016,0.04293738342394088
0.0820732,0.07930683873066455
0.07819632,0.020555997590393754
0.1122474,0.07081491733148157
0.1133909,0.1177945750805989
0.0001586,0.008299245940644462
-0.000117795,-0.05310981297588668
0.0,0.0656401032276569
0.1031611,0.0876277868169002
0.000126068,-0.05245996363124461
0.1409499,0.09345556831527774
1.890201,1.2819751011213345
0.000243575,0.06237377277079505
0.000342172,0.0383496029352931
2.160951,1.3828240109601364
0.000178696,0.04401777277194008
0.1097967,0.08803696861850613
0.000576149,-0.01390040437415635
0.000608434,-0.04171373823494284
-0.000315711,0.03524520835010296
0.05385043,0.017882101164554146
0.000790222,0.0317570172275575
0.07243982,0.08309645080413539
2.638554e-05,-0.016055904771952928
-0.000607231,-0.07777067114005864
0.000357798,0.02759698515613479
1.4047,1.2984365261901332
2.920879e-05,0.019453646346432
0.000493398,-0.06298424708597128
8.452866e-05,-0.0034242555202814717
0.02851265,0.10788079112473567
0.08647047,0.05276502783700074
0.04603937,0.08146067239932679
0.000394369,0.049817660335640016
5.346235e-05,-0.03743431614849052
-0.000347781,0.015329296171051249
0.000108064,0.01894245623138313
0.1231788,0.09028396839372377
0.000147462,0.04850530205781077
0.000141421,-0.03697159526760174
0.08800857,0.09037871617379542
0.000117097,-0.0015901057223632331
5.309696e-05,-0.008029577684102895
0.05976611,0.08023291161679583
-0.000141107,-0.0021307951544209114
-1.47e-06,-0.02312931384495187
0.07006595,0.06697300929307703
0.000603655,0.05876931941183697
0.000246499,-0.005936971228506005
0.07402559,0.03949203445675181
0.08187259,0.05548822910638189
0.000248894,0.0313010537596823
1.135599,1.3127944539077951
0.03750645,0.09665793060071488
-0.00036736,-0.06313520933593114
0.000212831,-0.011211943943927355
0.06443697,0.0727056497519609
0.0950123,0.09981756710627077
-0.000592835,0.06593833159226561
0.000227209,0.0750954140181758
0.08175541,0.09602188602369541
0.05346759,0.08457440753693724
0.1191732,0.08289014714252449
0.0001004,-0.026423132209528827
0.09141693,0.08919630584679564
0.6948774,1.441058112418102
1.84399,1.2917811730760533
0.03789678,0.08231938515285132
0.07632522,0.10880015774067092
-9.84e-05,0.014055345745426648
0.09506696,0.0867615790898186
1.520458,1.2658240987595935
0.000153275,-0.010650653152546763
0.1072695,0.09394857089436673
-0.000111143,-0.039396915435272684
0.000758682,0.022897162653807465
0.06995335,0.06861990370071058
-1.16e-05,0.014373464983932646
0.09782609,0.08122111557256362
-8.72e-05,0.006058058113785569
0.1032969,0.07038067163973034
0.1507497,0.1002093941133011
1.614186,1.2948111426910673
0.1158046,0.06628955693824043
0.000281163,-0.05953956578351749
0.1172838,0.088880035368101
0.000331261,-0.06276535070389722
0.05555231,0.08153626940212444
0.9095625,1.2745131828312266
0.1328582,0.09487625410260739
0.1241556,0.09062188763770826
0.000105469,-0.027625451335712314
-0.000212508,-0.018583524039589405
-0.000298371,0.009957091142409683
-1.59e-05,-0.044424118077782515
0.000103572,-0.029011254264685288
0.000809733,-0.038541913289985574
0.2088553,0.10446450868834468
1.81123,1.2937911075666366
-0.000105127,0.005835855858627809
0.07183648,0.07422922021462315
-0.000259071,-0.006297944978302494
-0.000364403,-0.020598107429367574
0.05590439,0.100196388439423
6.541377e-05,-0.07930806049009637
0.0553918,0.06947984569238483
4.674777e-05,-0.00650826328390211
0.1063452,0.08223825979607219
3.383154e-05,0.010909396469212407
0.09678293,0.09717514012095368
0.1161204,0.08343632891029537
0.03313043,0.09868582590986887
0.09709498,0.11042818186873124
0.08504208,0.07913907286546107
0.000188197,0.014691703570623438
0.1199553,0.10050962201495986
0.000286315,0.007404205134179526
4.09963,1.3281211753471998
-9.47e-05,0.009485246267430344
0.1308362,0.07032733915126767
0.000112192,-0.03883863025010181
0.09429195,0.08259594870902733
0.1588083,0.22719540164469115
-1.76e-06,0.03639823921527503
0.06164807,0.09437697686419477
0.000162757,0.02307154908533815
0.0730024,0.06749404606866123
0.1308925,0.08435537335220641
1.121082,1.267405695162149
0.000836224,-0.013351680774006752
8.776781e-05,0.0013343021986929882
-0.000912148,-0.04523403749961946
-0.00014964,-0.04038826719748803
0.01819028,0.17283635567732922
-2.01e-05,0.09175955553398049
0.09613109,0.13176101361885506
0.000339154,-0.024182330281436015
0.02422025,0.08412555690227433
0.05292236,0.06509123308723558
0.1300456,0.08186415904291368
0.000169125,0.06628159741230377
0.09811465,0.09114817091267394
0.018674,0.019392753475194244
0.05139021,0.05987879040016213
0.1463133,0.05570961855545771
0.07828303,0.10908518824702652
0.02992242,0.050283092927741524
0.04734872,0.09201469253949338
1.275072,1.3041651413155366
0.000605494,0.028714490548119045
0.09000984,0.06921477780179822
0.00062073,-0.03211915956160172
0.05372864,0.09985883032233583
0.0833808,0.05094950987901893
0.07115293,0.057827834671328515
0.02689551,0.09325938524493829
0.1201394,0.0874554643306234
0.1382689,0.047299808384963685
9.545552e-05,-0.03239958074536736
0.07435275,0.0793830561969452
0.0968032,0.08348066074859423
4.071864e-05,-0.006056373071644361
0.1222172,0.0999345771960072
1.799823e-05,0.05530369182560703
-6.91e-06,0.014510502297120656
0.00012111,-0.039551050259420045
0.000294926,-0.008405525549565751
-0.000114803,0.004931658171889675
0.000286916,-0.011870816533512879
-0.000144102,-0.009609658964476547
0.07507495,0.0887945995447177
0.000156526,-0.019800317023088904
-0.000397562,-0.025827907545666245
0.000206835,0.008261479972120067
0.000461252,0.015288570591520695
8.888991e-05,0.04362642673245247
-0.000481104,-0.045569680446755245
0.03307562,0.10882917655897835
7.29134e-05,0.062040726577593894
0.03345598,0.08601682430723726
0.01794305,0.03996380055189974
0.15192,0.0729686555164453
1.633603,1.305043149905438
0.000211516,-0.03177410680789655
0.02141499,0.07639853698701667
0.00055975,0.07443392462214332
0.1386025,0.08804376285952376
2.261753,1.3729582261825781
0.000141415,-0.023666230580207226
0.1002968,0.09853228636794911
0.084401,0.0641880598911664
0.1481399,0.08162997495398971
0.0738222,0.0938401652071551
0.000292962,-0.03401644108788199
0.07594268,0.05555229281436966
0.000199183,-0.03736681892645244
0.1082488,0.1035920136089073
0.000687958,0.007748933374861933
0.000189256,0.04241404327073009
0.08343689,0.09929099294502784
1.079547,1.3488233461806898
0.000410887,0.005393037605240125
0.1001999,0.08667401775672891
2.601201,1.3720876224466685
0.09738292,0.08451604240672345
0.000231304,0.02308196847251978
-9.03e-05,-0.05672841325108083
0.07851025,0.09443919160978138
0.03906121,0.07709891736707308
0.06034966,0.14419589769367214
5.850874e-05,-0.02559345076606251
0.1574254,0.0928769756558994
0.000558224,0.025103034131420426
0.09914839,0.08905422016722031
-4.47e-06,0.07035567761484955
0.1117217,0.08681168877414802
0.000412997,-0.03598794307735109
0.000453193,0.015909982931906763
0.03979656,0.08649200731569893
0.7032083,1.3035160302403728
0.000232988,0.0328806179474654
1.65905,1.3159415828845749
0.0315523,0.10203559100106582
-0.00025464,-0.034523775106241494
0.000495627,0.029814952293905572
0.05680196,0.0862062802457587
-3.7e-06,-0.02403967544730576
0.000102763,-0.009306635105704342
0.0969395,0.07936277554343954
-0.000182951,0.05570017685462163
0.0859492,0.07919716210979073
0.05310636,0.11875065567527485
0.06693775,0.08230510542999322
0.08793359,0.04042240075251875
0.000249663,0.0001406875976231181
0.000325794,0.036718189535060466
0.06380439,0.09525498539406341
9.93469e-05,-0.04060506506855782
0.09241752,0.0832393179132141
0.02016207,0.0574218594357971
-3.77e-05,-0.021534296455360424
0.08441756,0.08156607968755775
0.1065418,0.07764900463042398
-0.003321956,0.06252672464181902
0.02818687,-0.009689047930293598
0.03917867,0.11140611680644173
0.1066131,0.09954065943337403
0.000100357,0.014950525511959828
0.1048496,0.09612696167088845
0.08204828,0.06921828471527817
0.04747811,0.07693424698853535
0.08621106,0.05700750766136235
1.934764,1.3201054742866716
0.0795421,0.07593093456894985
0.08221379,0.06461881699556624
0.08816,0.09506320272588838
0.000298788,-0.010803408228820227
-0.000334776,-0.0221959131671825
0.1187955,0.10814308045885439
0.000596166,0.01359136800317931
0.170104,0.07575795307967675
0.02206458,0.04430169590653951
0.000177298,-0.035346455078906436
0.04545274,0.07882238598971722
-0.000171548,-0.03891595795917535
0.1082375,0.07825573734679614
0.06404451,0.08185331492375857
0.09300652,0.07842110844573645
0.000137207,-0.03603007947668185
1.251805,1.29494839094385
-0.000377378,0.029048762791770655
6.237394e-05,0.055383294512049444
0.07302039,0.06367256608974746
0.1207005,0.10055601892180188
0.3071993,1.2784345375280208
0.02149814,0.11724386547859991
0.07189922,1.2293313921657372
0.04287855,0.06411839612473819
0.09508941,0.07501673105261346
-0.000114497,-0.020914825503604045
0.1501091,0.06284614028037734
0.08692535,0.1084807246430336
0.000366437,-0.024759010786967905
0.3714283,1.2939790774608804
-5.98e-06,-0.0272019761858322
-2.82e-05,-0.0460221321560908
0.1009769,0.06890385971654148
0.06377484,0.09418811345426664
0.000273411,0.04724026674850648
0.08292848,0.08213334428807903
0.1215596,0.07271164677149072
0.000897324,0.0403313121984306
0.03542913,0.094470488078095
-7.55e-05,-0.06861687780474829
0.07329842,0.09806420421316694
-0.000137064,-0.050776055123767205
0.000131532,-0.023863760963644426
6.467065e-05,-0.02640206910881085
3.869411e-05,-0.05219901496277779
-0.000416818,-0.05926702165113984
0.000239575,0.04234871850666187
0.03344275,0.0888845307105291
-4.9e-05,0.002312216160729852
1.317205,1.2881755355350437
0.08364218,0.08839118118894407
0.000372674,0.013908647728530538
0.09775519,0.09072629834523388
0.000307386,-0.03206658524037703
0.2856583,1.3568593812562328
0.09660596,0.07493677281610585
0.04065641,0.0708413527129738
0.1177792,0.07911183907071462
0.000301021,-0.050855700043455465
0.9930691,1.2994297175571747
6.913018e-05,-0.01641509360842952
0.0,0.13369668352810193
0.07496322,0.07360074491698347
0.000130947,0.033762641240012936
0.05477605,0.06608787885158357
0.000241502,0.017140356275942098
0.03989328,0.09784187744661102
0.0824898,0.069779490598038
0.1062353,0.0780811931719338
-2.31e-05,-0.04720007804058768
1.754324,1.3020067519811984
1.639496,1.291101503217897
0.000104288,0.033620377931937895
0.00035929,0.03672222091757062
0.07233746,0.10869006451810537
0.000372172,-0.0042880646312943305
6.629379e-05,-0.06881292815971046
0.000176673,-0.07522212421036317
0.00033828,0.036743660508776574
-0.000165228,-0.02828995622887992
-0.000113294,0.06945692653483052
0.1012427,0.06642534376018282
0.00021783,-0.05698894722592823
5.476525e-05,0.0251821779154979
-5.16e-05,0.027562668209978797
0.000374949,0.014121553629563494
0.000511157,-0.006030383350231899
0.06538793,0.12786076559012563
-0.000527637,0.014292939287640097
0.000571062,-0.011388151888737985
-0.000134868,0.020381414144808346
0.09748572,0.0858476061942514
-0.00012427,0.013850063401279172
0.00021012,-0.03509006133814091
0.1580751,0.08920255019821233
0.000142677,-0.016122537664064435
0.09829268,0.06744488741227826
0.1157491,0.0713018235632754
0.143321,0.05599519659527673
0.0302637,0.1130534567092755
0.08646487,0.06931156225802686
0.000655746,-0.021774887252105496
0.000256356,0.010751749020347617
0.09202364,0.048072153463852726
0.00037038,-0.0066760133016754986
0.05338602,0.045578861126101655
-0.000131919,-0.03029140239708225
0.03440157,0.06253138383924037
0.055442,0.07549598041819579
-0.000264133,-0.04798889336408857
0.1432338,0.12160378790284353
0.07197922,0.09366204610569863
0.1729049,1.2505482876427654
0.03891089,0.040013291850485674
0.000143623,0.05135610540411879
0.000160463,-0.037260260916824106
0.1082391,0.0747525026921302
1.724697e-05,-0.051358027420253305
0.01498338,0.10591384591129815
5.284703e-05,0.013463807217840254
0.1862973,1.2748685466906553
8.724855e-05,-0.009607651154257046
-2.13e-05,0.057451369841842084
0.7623323,1.2788865665987272
5.473095e-05,0.039465586210650466
0.08063264,0.09407422086670716
-7.07e-05,0.051345155753885235
0.000689084,0.04551114484772989
0.0934957,0.08061323477855126
0.1146443,0.10584478646229697
0.000363703,0.044896435718473
-0.000711846,0.031005092611185198
0.07454741,0.08687405130799669
0.03963303,0.07840212012302943
0.000224338,-0.006414072428642531
-3.93e-05,0.04027945360686919
0.1538416,0.07261513169440945
-3.39e-05,0.07594668676520411
0.09138028,0.0921295776194343
0.000937404,0.04550178013701242
0.001118318,0.02547429351662564
0.05454674,0.09339171934144533
3.882425e-05,0.031846590447242085
-3.66e-05,-0.0046044651824000415
-2.18e-05,-0.03356870968844522
6.324866e-05,0.10814115628802992
1.717567,1.3421309761474776
-2.32e-06,-0.049637291108343806
0.000115983,-0.012323573362321177
0.0931733,0.0929529995472817
0.05013565,0.0856987444915501
0.08609153,0.07884868856670138
0.000251916,-0.006220569938088283
8.08619e-05,-0.04504426730418307
-0.000376604,-0.01656381849979871
0.00076811,-0.010598649405345384
0.00035605,-0.03689606416511321
0.05644828,0.074077493453345
0.07470067,0.11743728305780546
0.06984673,0.10620866994822721
1.858931,1.2963295633381817
0.1075899,0.07793189603782541
0.04825955,0.06913108784814756
0.1766877,0.11304572732598087
0.1186956,0.08421564831593584
0.00046712,0.015361689682465748
0.102637,0.08585841104592383
2.212082,1.3512287399351919
0.04270654,0.09238805918755139
0.03894255,0.05248254557794159
3.187034e-05,0.016061503208811695
1.540868,1.2898661012748078
0.000523554,0.03927404010458871
0.05377915,0.07411668496418866
0.07026847,0.07046690360985665
-0.00028677,-0.03902274358260677
0.08207345,0.08689562208373784
2.078326e-05,0.0282238407352203
-0.000201317,-0.019798380910154734
0.03362488,0.08544598809477846
1.801882,1.3089666412875176
0.1809998,0.09229841337357043
1.476106,1.291315541205728
0.1218743,0.08962466612479911
-0.000114296,-0.023564635033494513
0.0867205,0.10123836531091535
-0.000245959,0.046751665130136275
0.000227574,0.03600615248677243
0.1136046,0.11308054747345339
0.08248562,0.09220252662782404
0.000416518,0.07291207566055398
-0.000132466,0.0226330223645059
0.03367543,0.06115390728621578
0.000160757,0.03043724710957825
0.08958714,0.03143563168873595
0.08268686,0.0967060324049345
0.1042414,0.10414662158919935
0.07919469,0.07133925959240398
0.0370101,0.09652225572023387
-0.000157028,-0.012335255272739709
0.000161519,0.03350630672666932
0.09370075,0.09860858558307706
-4.05e-05,-0.038792832908705055
0.01996788,0.0834403477293693
1.070234,1.2745399664740604
0.03326639,0.054062342528112
0.09481806,0.0971935518374619
0.001100546,0.011508568704156646
1.52176,1.2816235707292962
0.000158071,-0.024572675631209018
0.08368644,0.07383210578825163
0.05804155,0.07138696529529126
0.08403751,0.06413179057626915
0.05473021,0.06832739255412135
-0.000483375,0.05709654614032833
0.1381395,0.04447834957748664
0.000138739,0.06201388279561837
0.07963566,0.09038921461092497
7.054803e-05,-0.05838674477322181
0.07563096,0.06911634922811427
3.501208e-05,0.03478379006268406
0.000190152,0.025052498056827313
1.330653,1.307426029549826
0.1157828,0.10629163371690177
0.08923479,0.07775359785135547
0.05549897,0.0785444552525146
1.632158,1.289753865767258
2.246905e-05,0.0826440763537711
0.09883341,0.06935380305169549
0.000126512,0.09001532358074371
0.153416,0.10496528083480658
0.08028346,0.14749748244070174
0.02956719,0.04062520900043681
0.5838438,1.2908948224751031
0.01395918,0.02381649185902121
0.08496574,0.06781123356639648
0.000343714,0.011837065810405362
1.971239,1.2888812339344278
1.257948,1.2810707116625624
0.04665807,0.097008057412343
0.000286712,-0.01876577891256656
-0.000240693,0.022647148713089538
-9.24e-06,-0.03628214464217755
0.02961222,0.08373070555728658
0.000780756,-0.04777947053847792
0.08446006,0.09569324907835093
0.000473996,-0.014271391206723938
0.08217588,0.08663260744810025
0.05265518,0.08308138551817566
1.320921e-05,-0.04412830521872041
0.001008813,-0.04242414378697795
0.9176108,1.3154034497664715
0.000751398,0.030919355552029196
0.07245345,0.07961913519436008
1.952831e-05,-0.027522847005059137
-0.000144721,-0.006396665053817724
0.07360979,0.07309130751453136
0.06989451,0.0685014099508865
0.2218692,0.11901306919761881
0.1364836,0.10153401958733757
0.000755086,0.03432948502864405
0.4765315,1.2977569244864218
0.000346897,-0.014298970966506008
0.08599704,0.09143528712363586
-3e-05,0.04711253419840307
0.05312244,0.04742890155350456
0.03283598,0.08172970349693873
0.000404448,-0.020408977200734257
0.06440401,0.08683657033253689
4.05953e-05,0.05969018066142012
-0.000283163,0.01876263492826638
0.08713547,0.10279274964655845
-6.41e-05,0.0037116960290710377
0.07615651,0.05855900587723735
0.1128274,0.09422714537688326
0.0826645,0.09035408390808622
-0.000547752,0.043468941678827616
0.08285756,0.07154997789082816
-3.12e-05,0.04566140614902904
0.1224455,0.09868951104458923
0.08507867,0.0957150246601777
0.05608396,0.06814139510127447
0.8290121,1.27466882177766
-0.000394693,-0.052672659367139774
0.000304034,0.05616791365217498
0.1370104,0.09037595909360971
6.828037e-05,-0.06434027125090397
0.1860265,0.08152424718403906
0.08185273,0.082689641384549
0.000117932,-0.03835632102494396
0.1250686,0.07924876910023892
0.1733614,1.2636861674933035
0.08647148,0.0669698850421947
0.08085039,0.08348163871919641
1.353717,1.2806909619044695
0.1537792,0.08816662136786912
0.000930527,0.014112473246639196
1.069765e-05,0.01704700909586851
1.743349,1.2970730103370836
0.000160598,-0.05853120345492002
0.000328752,-0.016590237273730796
0.116515,0.07953097279929136
-6.37e-05,0.057518672748520516
1.237495e-05,0.05160806317882424
1.736353e-05,0.022169635749790806
-0.000211022,0.003988442465069408
7.596036e-05,-0.07179448614104172
-2.56e-05,0.010031382902441266
0.09825518,0.09496271165682796
-6.06e-05,-0.07334275317376915
0.01786385,0.08099052923484804
-0.000559292,-0.04615233474931241
0.001258546,0.056148548426963554
-2.56e-05,0.06438875362283011
0.2027322,0.09515715504586719
0.05475675,0.13476968863536853
0.1165572,0.05124229575383041
0.08483236,0.07669480831325927
4.094162e-05,0.02686189376488793
0.04613728,0.022273777718520876
-5.74e-05,-0.03460995466674427
0.7692741,1.2808976195195472
1.296158,1.2822097289948027
0.04872853,0.07927567654414534
0.06701858,0.09056545526932454
0.08235534,0.07831631816727763
0.05363373,0.08919256147926219
0.07038519,0.08858000937813905
0.1451776,0.04148015665624909
-9.85e-05,0.013037768649591774
1.287488,1.3153657359574222
-2.25e-05,0.013607228071638278
0.05194937,0.023834374897054006
0.05739678,0.059642703322537086
0.0,0.09056207523623538
1.103929,1.3165957118330225
0.000147136,0.0044282394860473695
0.1162082,0.08965823183323132
0.04837527,0.055273197189022794
0.000208862,-0.03091219000682771
0.1174573,0.08923121235533595
-0.00015267,-0.013412635915752702
0.02165733,0.07867823324334271
0.000210657,-0.008945820955322092
0.000132566,0.029882075375281827
0.08134419,0.08494724089819977
0.6031489,1.2721893151252595
-9.98e-05,-0.04884102492046244
0.000125828,0.012837614692628285
0.1765474,0.10529965887359616
0.09744141,0.08172579460022943
1.330264,1.315646753899553
0.000157964,0.021315937668965
0.1368399,0.07620081091123954
0.000396756,-0.008437816882023608
0.08120288,0.0832675966880019
9.023838e-05,-0.003570446996450094
-0.000298682,-0.03926582004606116
6.685799e-05,0.0434330858095313
0.05401507,0.08428541954969306
0.08888021,0.09721450456977554
1.203378e-05,0.03780564030875026
0.1120524,0.09508093808745809
0.000303277,0.029316512871025505
0.08554301,0.08730930893601636
0.1261049,0.07299222556562379
0.0,0.08866462795426858
0.000292779,-0.011375429411021376
0.07237981,0.06692645268729486
0.916544,1.2633881125443491
0.1285111,0.07131671626929952
0.00037675,-0.04748744887135675
7.153364e-05,-0.018671954324135626
9.778229e-05,-0.0015965101888822941
0.102785,0.10980147493723649
2.993894e-05,-0.031236759486120647
-0.000154021,-0.03358548730550942
-0.000275989,0.02365500093490419
0.08805659,0.07885258170680326
0.08200337,0.07940991406487426
-0.000275837,0.03146223908203871
0.0391009,0.0641924508400901
0.08147738,0.1266090231447206
2.494974e-05,-0.023661897476979776
-0.000118791,0.02977580885717332
0.1130071,0.09007673266444252
4.219572e-05,-0.029309123910512436
7.787916e-05,-0.0215903870363634
0.00076392,0.06577372967449838
0.03284724,0.06789791561769405
-0.000466726,0.08391027844953769
-0.000329038,0.04637997346598795
0.1808268,0.11710286328132162
-9.05e-05,-0.0007736073393445897
0.09432663,0.08806451368335073
0.000606563,0.05321301951955418
0.1591523,0.11639719304793658
0.02983897,0.044684660768438855
0.08580142,0.11437514784956873
1.627227,1.2899675401091033
0.0277606,0.10280943196665188
0.000227225,0.06315143915298355
4.620953e-05,0.006002332895955864
-0.000193614,-0.050599746045734195
0.000216223,0.03334979316619906
-0.000138929,0.004738646641754746
-3.49e-05,0.005068808774415456
0.08148253,0.06401806633659111
0.08760937,0.12307289592312874
0.1155739,0.09528126792957173
0.07432845,0.06197732148067142
-0.000239129,0.05520769173216043
7.262093e-05,-0.07462420370651601
0.03036951,0.06383506326164179
0.000214785,0.04150930507604318
0.7371067,1.2728961759767305
1.77307,1.3291305019478066
0.07219684,0.07292796652463583
0.03916468,0.07892163165363653
0.1005116,0.07706346588317342
0.1515603,0.08779482494417085
0.000261591,-0.03274629636691845
0.0563245,0.045557332204338455
0.08169714,0.049376125060734286
0.04568858,0.08777763430196836
0.05014241,0.11523332499117506
0.08190707,0.09502096319937574
-1.02e-05,-0.01685352400226947
0.000327756,-0.040888939800126034
7.924126e-05,0.04054041329476252
0.07150065,0.08184366711456245
0.08845632,0.08823748615173674
0.001041499,0.04080736149163135
-1.68e-05,-0.016216760875636838
0.112917,0.109062601261056
0.07294767,0.09335342885425331
0.07297537,0.06303779370102985
-0.000504086,0.019008417300308306
0.05316988,0.05805386296462463
0.000183485,0.049853804703517565
0.000210823,-0.05132877188821172
0.1390623,0.06214971433900053
-8.19e-05,0.01701936006693816
0.001105521,0.023715518516150585
0.000393027,-0.03656876730491196
3.602725e-05,0.042566002552715684
-7.09e-06,0.03337656505613315
0.000295436,-0.0044578955597993075
0.1163117,1.2449641315225528
1.957127,1.443616469283244
0.000250827,0.06053688989743308
0.4286194,1.2960890312452558
0.8656304,1.2760585962057645
1.177334e-05,-0.042020832494189864
0.0,0.14500889683527127
-0.000103988,-0.01710539252776211
0.04266683,0.057785505569610804
